study_id,experiment_group,base_experiment_id,experiment_id,run_id,run_dir,architecture,window_size,stride,hidden,latent_dim,beta,seed,scaling,threshold_method,threshold_value,split,precision,recall,f1,roc_auc,pr_auc,accuracy,balanced_accuracy,tn,fp,fn,tp,n_train_windows,n_val_windows,n_test_windows,n_val_positive,n_test_positive,train_score_mean,train_score_std,train_score_p98,test_score_mean_normal,test_score_mean_anomaly
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p995,16.869105815887455,val,0.0,0.0,0.0,0.9778913473372686,0.18774328532949858,0.9874045353072495,0.4992514614324414,42019,63,473,0,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p995,16.869105815887455,test,0.4590909090909091,0.05331221958300343,0.0955308583589501,0.9383342302205036,0.2706327919579207,0.9564474807856533,0.5252400500075995,83798,238,3587,202,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,val_f1,12.198353698864654,val,0.24123588829471182,0.8583509513742071,0.3766233766233766,0.9778913473372686,0.18774328532949858,0.9684173422629538,0.9140027177383369,40805,1277,67,406,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,val_f1,12.198353698864654,test,0.2817579771222155,0.6175771971496437,0.3869687448321481,0.9383342302205036,0.2706327919579207,0.9155821235411329,0.7732978565118964,78071,5965,1449,2340,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p98,17.392108917236328,val,0.3025540275049116,0.6497890295358649,0.4128686327077748,0.9841017038487319,0.2746987975862139,0.979412455934195,0.8164574009738456,20683,355,83,154,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p98,17.392108917236328,test,0.831410825199645,0.4947201689545935,0.6203243958953989,0.9943654742880672,0.7783415188358249,0.9738783876110225,0.7450990410652631,41826,190,957,937,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p99,18.422565937042236,val,0.3103448275862069,0.26582278481012656,0.2863636363636363,0.9841017038487319,0.2746987975862139,0.98524089306698,0.6295840799228882,20898,140,174,63,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p99,18.422565937042236,test,0.7489270386266095,0.1842661034846885,0.2957627118644068,0.9943654742880672,0.7783415188358249,0.9621498519699385,0.590740725009671,41899,117,1545,349,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p995,19.317283868789673,val,0.23809523809523808,0.08438818565400844,0.12461059190031153,0.9841017038487319,0.2746987975862139,0.9867920094007051,0.5406730356922956,20974,64,217,20,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,train_p995,19.317283868789673,test,0.6974169741697417,0.09978880675818373,0.1745958429561201,0.9943654742880672,0.7783415188358249,0.959303120018219,0.5489185846433722,41934,82,1705,189,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,val_f1,17.635376696370958,val,0.3262411347517731,0.5822784810126582,0.4181818181818182,0.9841017038487319,0.2746987975862139,0.9819506462984724,0.7843657829533297,20753,285,99,138,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s123,20260430_081206,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s123/20260430_081206,dense,60,10,"[128, 64]",16,1.0,123,none,val_f1,17.635376696370958,test,0.8178879310344828,0.4007391763463569,0.5379163713678242,0.9943654742880672,0.7783415188358249,0.9703028922796629,0.6983584495593171,41847,169,1135,759,63526,21275,43910,237,1894,2.8008482456207275,3.6387953758239746,17.392108917236328,3.685821771621704,17.54214859008789
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p98,11.369314193725586,val,0.005917159763313609,0.004219409282700422,0.0049261083743842365,0.9901518369612873,0.3463669469929694,0.9810105757931845,0.49811692966274007,20870,168,236,1,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p98,11.369314193725586,test,0.37281553398058254,0.10137275607180571,0.15940224159402241,0.9918487581740872,0.6756024321469459,0.9538829423821453,0.5468426042354458,41693,323,1702,192,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p99,11.78232192993164,val,0.0,0.0,0.0,0.9901518369612873,0.3463669469929694,0.9819976498237368,0.49653008841144597,20892,146,237,0,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p99,11.78232192993164,test,0.3811563169164882,0.09398099260823653,0.15078356628547226,0.9918487581740872,0.6756024321469459,0.9543384194944204,0.5435513302721304,41727,289,1716,178,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p995,12.308894395828247,val,0.0,0.0,0.0,0.9901518369612873,0.3463669469929694,0.984159811985899,0.49762334822701776,20938,100,237,0,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,train_p995,12.308894395828247,test,0.4022727272727273,0.09345300950369588,0.1516709511568123,0.9918487581740872,0.6756024321469459,0.9549077658847643,0.5435967446604542,41753,263,1717,177,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,val_f1,10.79957276780402,val,0.5011820330969267,0.8945147679324894,0.6424242424242423,0.9901518369612873,0.3463669469929694,0.9889071680376028,0.9422426487252522,20827,211,25,212,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s42,20260430_080929,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s42/20260430_080929,dense,60,10,"[128, 64]",16,1.0,42,none,val_f1,10.79957276780402,test,0.773208722741433,0.6552270327349525,0.7093455272935125,0.9918487581740872,0.6756024321469459,0.9768389888408108,0.8232818331991594,41652,364,653,1241,63526,21275,43910,237,1894,3.645009756088257,2.2099828720092773,11.369314193725586,3.869729995727539,11.41052532196045
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p98,12.09128713607788,val,0.0,0.0,0.0,0.9929247979244309,0.424137488703087,0.983454759106933,0.49726685046107044,20923,115,237,0,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p98,12.09128713607788,test,0.39870689655172414,0.09767687434002112,0.15691263782866838,0.9927376059685816,0.6979142081121167,0.9547255750398542,0.5455182734228666,41737,279,1709,185,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p99,12.544288873672485,val,0.0,0.0,0.0,0.9929247979244309,0.424137488703087,0.9840658049353701,0.49757581519155814,20936,102,237,0,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p99,12.544288873672485,test,0.4357142857142857,0.0966209081309398,0.1581676750216076,0.9927376059685816,0.6979142081121167,0.9556365292644045,0.5454900999146702,41779,237,1711,183,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p995,12.921262502670288,val,0.0,0.0,0.0,0.9929247979244309,0.424137488703087,0.9846298472385429,0.497861013404316,20948,90,237,0,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,train_p995,12.921262502670288,test,0.44607843137254904,0.09609292502639916,0.158123370981755,0.9927376059685816,0.6979142081121167,0.955864267820542,0.5453570108757282,41790,226,1712,182,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,val_f1,11.4183491308126,val,0.5943396226415094,0.7974683544303798,0.6810810810810811,0.9929247979244309,0.424137488703087,0.9916803760282021,0.8956682964280428,20909,129,48,189,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win60,win60_s7,20260430_081112,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win60_s7/20260430_081112,dense,60,10,"[128, 64]",16,1.0,7,none,val_f1,11.4183491308126,test,0.7289002557544757,0.4514255543822598,0.5575480925986306,0.9927376059685816,0.6979142081121167,0.9690958779321339,0.7219285045330949,41698,318,1039,855,63526,21275,43910,237,1894,3.5982930660247803,2.355966806411743,12.09128713607788,4.3318352699279785,12.028635025024414
